client_id,cutoff_date,target_next_recurring_merchant
U001008,2025-10-01,gym
U001009,2025-10-01,none
U001010,2025-10-01,none
U001011,2025-10-01,mobile
U001012,2025-10-01,none
U001013,2025-10-01,none
U001014,2025-10-01,mobile
U001015,2025-10-01,streaming
U001016,2025-10-01,none
U001017,2025-10-01,software
U001018,2025-10-01,none
U001019,2025-10-01,mobile
U001020,2025-10-01,none
U001021,2025-10-01,none
U001022,2025-10-01,none
U001023,2025-10-01,streaming
U001024,2025-10-01,streaming
U001025,2025-10-01,none
U001026,2025-10-01,insurance
U001027,2025-10-01,none
U001028,2025-10-01,mobile
U001029,2025-10-01,streaming
U001030,2025-10-01,insurance
U001031,2025-10-01,none
U001032,2025-10-01,none
U001033,2025-10-01,none
U001034,2025-10-01,mobile
U001035,2025-10-01,insurance
U001036,2025-10-01,insurance
U001037,2025-10-01,software
U001038,2025-10-01,insurance
U001039,2025-10-01,music
U001040,2025-10-01,mobile
U001041,2025-10-01,software
U001042,2025-10-01,none
U001043,2025-10-01,streaming
U001044,2025-10-01,none
U001045,2025-10-01,cloud
U001046,2025-10-01,none
U001047,2025-10-01,streaming
U001048,2025-10-01,streaming
U001049,2025-10-01,mobile
U001050,2025-10-01,gym
U001051,2025-10-01,none
U001052,2025-10-01,mobile
U001053,2025-10-01,none
U001054,2025-10-01,software
U001055,2025-10-01,none
U001056,2025-10-01,mobile
U001057,2025-10-01,insurance
U001058,2025-10-01,none
U001059,2025-10-01,streaming
U001060,2025-10-01,mobile
U001061,2025-10-01,streaming
U001062,2025-10-01,insurance
U001063,2025-10-01,gym
U001064,2025-10-01,cloud
U001065,2025-10-01,mobile
U001066,2025-10-01,software
U001067,2025-10-01,streaming
U001068,2025-10-01,insurance
U001069,2025-10-01,insurance
U001070,2025-10-01,streaming
U001071,2025-10-01,none
U001072,2025-10-01,streaming
U001073,2025-10-01,gym
U001074,2025-10-01,streaming
U001075,2025-10-01,none
U001076,2025-10-01,streaming
U001077,2025-10-01,none
U001078,2025-10-01,mobile
U001079,2025-10-01,streaming
U001080,2025-10-01,none
U001081,2025-10-01,none
U001082,2025-10-01,none
U001083,2025-10-01,none
U001084,2025-10-01,music
U001085,2025-10-01,insurance
U001086,2025-10-01,none
U001087,2025-10-01,none
U001088,2025-10-01,none
U001089,2025-10-01,music
U001090,2025-10-01,streaming
U001091,2025-10-01,none
U001092,2025-10-01,gym
U001093,2025-10-01,streaming
U001094,2025-10-01,none
U001095,2025-10-01,insurance
U001096,2025-10-01,music
U001097,2025-10-01,music
U001098,2025-10-01,music
U001099,2025-10-01,insurance
U001100,2025-10-01,none
U001101,2025-10-01,none
U001102,2025-10-01,streaming
U001103,2025-10-01,insurance
U001104,2025-10-01,none
U001105,2025-10-01,mobile
U001106,2025-10-01,cloud
U001107,2025-10-01,gym
U001108,2025-10-01,streaming
U001109,2025-10-01,gym
U001110,2025-10-01,none
U001111,2025-10-01,none
U001112,2025-10-01,streaming
U001113,2025-10-01,streaming
U001114,2025-10-01,gym
U001115,2025-10-01,music
U001116,2025-10-01,music
U001117,2025-10-01,cloud
U001118,2025-10-01,cloud
U001119,2025-10-01,streaming
U001120,2025-10-01,mobile
U001121,2025-10-01,software
U001122,2025-10-01,none
U001123,2025-10-01,insurance
U001124,2025-10-01,gym
U001125,2025-10-01,music
U001126,2025-10-01,streaming
U001127,2025-10-01,none
U001128,2025-10-01,gym
U001129,2025-10-01,insurance
U001130,2025-10-01,streaming
U001131,2025-10-01,none
U001132,2025-10-01,streaming
U001133,2025-10-01,insurance
U001134,2025-10-01,software
U001135,2025-10-01,none
U001136,2025-10-01,none
U001137,2025-10-01,cloud
U001138,2025-10-01,mobile
U001139,2025-10-01,none
U001140,2025-10-01,software
U001141,2025-10-01,cloud
U001142,2025-10-01,cloud
U001143,2025-10-01,streaming
U001144,2025-10-01,none
U001145,2025-10-01,none
U001146,2025-10-01,streaming
U001147,2025-10-01,none
U001148,2025-10-01,cloud
U001149,2025-10-01,insurance
U001150,2025-10-01,software
U001151,2025-10-01,music
U001152,2025-10-01,none
U001153,2025-10-01,insurance
U001154,2025-10-01,none
U001155,2025-10-01,gym
U001156,2025-10-01,none
U001157,2025-10-01,mobile
U001158,2025-10-01,insurance
U001159,2025-10-01,music
U001160,2025-10-01,music
U001161,2025-10-01,none
U001162,2025-10-01,gym
U001163,2025-10-01,none
U001164,2025-10-01,none
U001165,2025-10-01,insurance
U001166,2025-10-01,none
U001167,2025-10-01,software
U001168,2025-10-01,software
U001169,2025-10-01,none
U001170,2025-10-01,none
U001171,2025-10-01,none
U001172,2025-10-01,cloud
U001173,2025-10-01,mobile
U001174,2025-10-01,none
U001175,2025-10-01,music
U001176,2025-10-01,none
U001177,2025-10-01,mobile
U001178,2025-10-01,none
U001179,2025-10-01,none
U001180,2025-10-01,music
U001181,2025-10-01,streaming
U001182,2025-10-01,mobile
U001183,2025-10-01,streaming
U001184,2025-10-01,none
U001185,2025-10-01,none
U001186,2025-10-01,gym
U001187,2025-10-01,insurance
U001188,2025-10-01,cloud
U001189,2025-10-01,insurance
U001190,2025-10-01,none
U001191,2025-10-01,none
U001192,2025-10-01,streaming
U001193,2025-10-01,gym
U001194,2025-10-01,music
U001195,2025-10-01,none
U001196,2025-10-01,none
U001197,2025-10-01,none
U001198,2025-10-01,none
U001199,2025-10-01,insurance
U001200,2025-10-01,insurance
U001201,2025-10-01,cloud
U001202,2025-10-01,insurance
U001203,2025-10-01,insurance
U001204,2025-10-01,streaming
U001205,2025-10-01,none
U001206,2025-10-01,none
U001207,2025-10-01,software
U001208,2025-10-01,mobile
U001209,2025-10-01,streaming
U001210,2025-10-01,insurance
U001211,2025-10-01,music
U001212,2025-10-01,insurance
U001213,2025-10-01,music
U001214,2025-10-01,none
U001215,2025-10-01,none
U001216,2025-10-01,cloud
U001217,2025-10-01,insurance
U001218,2025-10-01,insurance
U001219,2025-10-01,software
U001220,2025-10-01,music
U001221,2025-10-01,none
U001222,2025-10-01,streaming
U001223,2025-10-01,none
U001224,2025-10-01,none
U001225,2025-10-01,music
U001226,2025-10-01,none
U001227,2025-10-01,none
U001228,2025-10-01,insurance
U001229,2025-10-01,none
U001230,2025-10-01,mobile
U001231,2025-10-01,cloud
U001232,2025-10-01,insurance
U001233,2025-10-01,none
U001234,2025-10-01,music
U001235,2025-10-01,music
U001236,2025-10-01,cloud
U001237,2025-10-01,software
U001238,2025-10-01,none
U001239,2025-10-01,none
U001240,2025-10-01,none
U001241,2025-10-01,none
U001242,2025-10-01,software
U001243,2025-10-01,none
U001244,2025-10-01,software
U001245,2025-10-01,gym
U001246,2025-10-01,software
U001247,2025-10-01,none
U001248,2025-10-01,none
U001249,2025-10-01,none
U001250,2025-10-01,software
U001251,2025-10-01,none
U001252,2025-10-01,software
U001253,2025-10-01,music
U001254,2025-10-01,none
U001255,2025-10-01,software
U001256,2025-10-01,none
U001257,2025-10-01,none
U001258,2025-10-01,cloud
U001259,2025-10-01,none
U001260,2025-10-01,none
U001261,2025-10-01,streaming
U001262,2025-10-01,cloud
U001263,2025-10-01,insurance
U001264,2025-10-01,mobile
U001265,2025-10-01,insurance
U001266,2025-10-01,insurance
U001267,2025-10-01,music
U001268,2025-10-01,none
U001269,2025-10-01,none
U001270,2025-10-01,mobile
U001271,2025-10-01,software
U001272,2025-10-01,software
U001273,2025-10-01,none
U001274,2025-10-01,none
U001275,2025-10-01,mobile
U001276,2025-10-01,gym
U001277,2025-10-01,music
U001278,2025-10-01,none
U001279,2025-10-01,streaming
U001280,2025-10-01,software
U001281,2025-10-01,none
U001282,2025-10-01,cloud
U001283,2025-10-01,none
U001284,2025-10-01,cloud
U001285,2025-10-01,software
U001286,2025-10-01,software
U001287,2025-10-01,none
U001288,2025-10-01,none
U001289,2025-10-01,none
U001290,2025-10-01,streaming
U001291,2025-10-01,mobile
U001292,2025-10-01,mobile
U001293,2025-10-01,gym
U001294,2025-10-01,streaming
U001295,2025-10-01,none
U001296,2025-10-01,software
U001297,2025-10-01,none
U001298,2025-10-01,none
U001299,2025-10-01,gym
U001300,2025-10-01,gym
U001301,2025-10-01,streaming
U001302,2025-10-01,music
U001303,2025-10-01,none
U001304,2025-10-01,none
U001305,2025-10-01,none
U001306,2025-10-01,streaming
U001307,2025-10-01,insurance
U001308,2025-10-01,mobile
U001309,2025-10-01,none
U001310,2025-10-01,software
U001311,2025-10-01,software
U001312,2025-10-01,none
U001313,2025-10-01,streaming
U001314,2025-10-01,cloud
U001315,2025-10-01,streaming
U001316,2025-10-01,none
U001317,2025-10-01,insurance
U001318,2025-10-01,music
U001319,2025-10-01,none
U001320,2025-10-01,none
U001321,2025-10-01,music
U001322,2025-10-01,none
U001323,2025-10-01,none
U001324,2025-10-01,none
U001325,2025-10-01,music
U001326,2025-10-01,none
U001327,2025-10-01,cloud
U001328,2025-10-01,music
U001329,2025-10-01,insurance
U001330,2025-10-01,insurance
U001331,2025-10-01,none
U001332,2025-10-01,none
U001333,2025-10-01,gym
U001334,2025-10-01,cloud
U001335,2025-10-01,gym
U001336,2025-10-01,software
U001337,2025-10-01,insurance
U001338,2025-10-01,streaming
U001339,2025-10-01,none
U001340,2025-10-01,none
U001341,2025-10-01,none
U001342,2025-10-01,insurance
U001343,2025-10-01,mobile
U001344,2025-10-01,insurance
U001345,2025-10-01,none
U001346,2025-10-01,none
U001347,2025-10-01,mobile
U001348,2025-10-01,cloud
U001349,2025-10-01,cloud
U001350,2025-10-01,gym
U001351,2025-10-01,mobile
U001352,2025-10-01,software
U001353,2025-10-01,none
U001354,2025-10-01,insurance
U001355,2025-10-01,software
U001356,2025-10-01,gym
U001357,2025-10-01,gym
U001358,2025-10-01,insurance
U001359,2025-10-01,none
U001360,2025-10-01,cloud
U001361,2025-10-01,none
U001362,2025-10-01,none
U001363,2025-10-01,none
U001364,2025-10-01,none
U001365,2025-10-01,none
U001366,2025-10-01,insurance
U001367,2025-10-01,music
U001368,2025-10-01,none
U001369,2025-10-01,software
U001370,2025-10-01,none
U001371,2025-10-01,insurance
U001372,2025-10-01,none
U001373,2025-10-01,none
U001374,2025-10-01,none
U001375,2025-10-01,gym
U001376,2025-10-01,music
U001377,2025-10-01,streaming
U001378,2025-10-01,none
U001379,2025-10-01,mobile
U001380,2025-10-01,mobile
U001381,2025-10-01,gym
U001382,2025-10-01,none
U001383,2025-10-01,streaming
U001384,2025-10-01,none
U001385,2025-10-01,mobile
U001386,2025-10-01,insurance
U001387,2025-10-01,none
U001388,2025-10-01,cloud
U001389,2025-10-01,cloud
U001390,2025-10-01,none
U001391,2025-10-01,cloud
U001392,2025-10-01,none
U001393,2025-10-01,none
U001394,2025-10-01,none
U001395,2025-10-01,software
U001396,2025-10-01,mobile
U001397,2025-10-01,mobile
U001398,2025-10-01,music
U001399,2025-10-01,none
U001400,2025-10-01,gym
U001401,2025-10-01,none
U001402,2025-10-01,mobile
U001403,2025-10-01,gym
U001404,2025-10-01,none
U001405,2025-10-01,software
U001406,2025-10-01,cloud
U001407,2025-10-01,streaming
U001408,2025-10-01,music
U001409,2025-10-01,mobile
U001410,2025-10-01,cloud
U001411,2025-10-01,mobile
U001412,2025-10-01,streaming
U001413,2025-10-01,streaming
U001414,2025-10-01,none
U001415,2025-10-01,none
U001416,2025-10-01,software
U001417,2025-10-01,none
U001418,2025-10-01,none
U001419,2025-10-01,gym
U001420,2025-10-01,none
U001421,2025-10-01,cloud
U001422,2025-10-01,streaming
U001423,2025-10-01,cloud
U001424,2025-10-01,none
U001425,2025-10-01,cloud
U001426,2025-10-01,none
U001427,2025-10-01,streaming
U001428,2025-10-01,gym
U001429,2025-10-01,streaming
U001430,2025-10-01,insurance
U001431,2025-10-01,cloud
U001432,2025-10-01,none
U001433,2025-10-01,gym
U001434,2025-10-01,software
U001435,2025-10-01,none
U001436,2025-10-01,none
U001437,2025-10-01,none
U001438,2025-10-01,mobile
U001439,2025-10-01,streaming
U001440,2025-10-01,insurance
U001441,2025-10-01,none
U001442,2025-10-01,none
U001443,2025-10-01,none
U001444,2025-10-01,none
U001445,2025-10-01,insurance
U001446,2025-10-01,streaming
U001447,2025-10-01,none
U001448,2025-10-01,mobile
U001449,2025-10-01,none
U001450,2025-10-01,none
U001451,2025-10-01,none
U001452,2025-10-01,gym
U001453,2025-10-01,none
U001454,2025-10-01,gym
U001455,2025-10-01,none
U001456,2025-10-01,cloud
U001457,2025-10-01,none
U001458,2025-10-01,software
U001459,2025-10-01,none
U001460,2025-10-01,cloud
U001461,2025-10-01,music
U001462,2025-10-01,none
U001463,2025-10-01,music
U001464,2025-10-01,mobile
U001465,2025-10-01,mobile
U001466,2025-10-01,mobile
U001467,2025-10-01,music
U001468,2025-10-01,none
U001469,2025-10-01,gym
U001470,2025-10-01,music
U001471,2025-10-01,insurance
U001472,2025-10-01,software
U001473,2025-10-01,none
U001474,2025-10-01,none
U001475,2025-10-01,none
U001476,2025-10-01,none
U001477,2025-10-01,cloud
U001478,2025-10-01,gym
U001479,2025-10-01,cloud
U001480,2025-10-01,none
U001481,2025-10-01,none
U001482,2025-10-01,music
U001483,2025-10-01,none
U001484,2025-10-01,gym
U001485,2025-10-01,none
U001486,2025-10-01,music
U001487,2025-10-01,none
U001488,2025-10-01,cloud
U001489,2025-10-01,cloud
U001490,2025-10-01,software
U001491,2025-10-01,gym
U001492,2025-10-01,none
U001493,2025-10-01,none
U001494,2025-10-01,none
U001495,2025-10-01,none
U001496,2025-10-01,none
U001497,2025-10-01,none
U001498,2025-10-01,none
U001499,2025-10-01,none
U001500,2025-10-01,streaming
U001501,2025-10-01,none
U001502,2025-10-01,music
U001503,2025-10-01,none
U001504,2025-10-01,insurance
U001505,2025-10-01,none
U001506,2025-10-01,none
U001507,2025-10-01,music
U001508,2025-10-01,none
U001509,2025-10-01,none
U001510,2025-10-01,none
U001511,2025-10-01,software
U001512,2025-10-01,none
U001513,2025-10-01,none
U001514,2025-10-01,none
U001515,2025-10-01,gym
U001516,2025-10-01,insurance
U001517,2025-10-01,insurance
U001518,2025-10-01,none
U001519,2025-10-01,none
U001520,2025-10-01,insurance
U001521,2025-10-01,insurance
U001522,2025-10-01,insurance
U001523,2025-10-01,none
U001524,2025-10-01,none
U001525,2025-10-01,none
U001526,2025-10-01,gym
U001527,2025-10-01,streaming
U001528,2025-10-01,software
U001529,2025-10-01,insurance
U001530,2025-10-01,insurance
U001531,2025-10-01,none
U001532,2025-10-01,gym
U001533,2025-10-01,none
U001534,2025-10-01,music
U001535,2025-10-01,software
U001536,2025-10-01,none
U001537,2025-10-01,cloud
U001538,2025-10-01,insurance
U001539,2025-10-01,software
U001540,2025-10-01,none
U001541,2025-10-01,streaming
U001542,2025-10-01,music
U001543,2025-10-01,none
U001544,2025-10-01,software
U001545,2025-10-01,gym
U001546,2025-10-01,none
U001547,2025-10-01,software
U001548,2025-10-01,none
U001549,2025-10-01,music
U001550,2025-10-01,streaming
U001551,2025-10-01,none
U001552,2025-10-01,cloud
U001553,2025-10-01,insurance
U001554,2025-10-01,none
U001555,2025-10-01,streaming
U001556,2025-10-01,software
U001557,2025-10-01,none
U001558,2025-10-01,gym
U001559,2025-10-01,mobile
U001560,2025-10-01,none
U001561,2025-10-01,streaming
U001562,2025-10-01,streaming
U001563,2025-10-01,none
U001564,2025-10-01,none
U001565,2025-10-01,gym
U001566,2025-10-01,gym
U001567,2025-10-01,none
U001568,2025-10-01,cloud
U001569,2025-10-01,gym
U001570,2025-10-01,none
U001571,2025-10-01,music
U001572,2025-10-01,mobile
U001573,2025-10-01,none
U001574,2025-10-01,streaming
U001575,2025-10-01,none
U001576,2025-10-01,cloud
U001577,2025-10-01,none
U001578,2025-10-01,mobile
U001579,2025-10-01,cloud
U001580,2025-10-01,music
U001581,2025-10-01,insurance
U001582,2025-10-01,none
U001583,2025-10-01,mobile
U001584,2025-10-01,music
U001585,2025-10-01,mobile
U001586,2025-10-01,none
U001587,2025-10-01,none
U001588,2025-10-01,streaming
U001589,2025-10-01,none
U001590,2025-10-01,software
U001591,2025-10-01,none
U001592,2025-10-01,none
U001593,2025-10-01,cloud
U001594,2025-10-01,insurance
U001595,2025-10-01,gym
U001596,2025-10-01,none
U001597,2025-10-01,none
U001598,2025-10-01,gym
U001599,2025-10-01,streaming
U001600,2025-10-01,none
U001601,2025-10-01,software
U001602,2025-10-01,insurance
U001603,2025-10-01,insurance
U001604,2025-10-01,streaming
U001605,2025-10-01,software
U001606,2025-10-01,streaming
U001607,2025-10-01,insurance
U001608,2025-10-01,streaming
U001609,2025-10-01,gym
U001610,2025-10-01,none
U001611,2025-10-01,insurance
U001612,2025-10-01,none
U001613,2025-10-01,none
U001614,2025-10-01,cloud
U001615,2025-10-01,mobile
U001616,2025-10-01,none
U001617,2025-10-01,music
U001618,2025-10-01,none
U001619,2025-10-01,none
U001620,2025-10-01,none
U001621,2025-10-01,software
U001622,2025-10-01,mobile
U001623,2025-10-01,cloud
U001624,2025-10-01,none
U001625,2025-10-01,insurance
U001626,2025-10-01,none
U001627,2025-10-01,software
U001628,2025-10-01,none
U001629,2025-10-01,none
U001630,2025-10-01,gym
U001631,2025-10-01,streaming
U001632,2025-10-01,insurance
U001633,2025-10-01,insurance
U001634,2025-10-01,streaming
U001635,2025-10-01,none
U001636,2025-10-01,none
U001637,2025-10-01,none
U001638,2025-10-01,mobile
U001639,2025-10-01,music
U001640,2025-10-01,gym
U001641,2025-10-01,music
U001642,2025-10-01,none
U001643,2025-10-01,none
U001644,2025-10-01,mobile
U001645,2025-10-01,software
U001646,2025-10-01,none
U001647,2025-10-01,none
U001648,2025-10-01,mobile
U001649,2025-10-01,streaming
U001650,2025-10-01,music
U001651,2025-10-01,insurance
U001652,2025-10-01,mobile
U001653,2025-10-01,cloud
U001654,2025-10-01,none
U001655,2025-10-01,cloud
U001656,2025-10-01,none
U001657,2025-10-01,none
U001658,2025-10-01,none
U001659,2025-10-01,mobile
U001660,2025-10-01,software
U001661,2025-10-01,mobile
U001662,2025-10-01,music
U001663,2025-10-01,none
U001664,2025-10-01,mobile
U001665,2025-10-01,mobile
U001666,2025-10-01,gym
U001667,2025-10-01,streaming
U001668,2025-10-01,insurance
U001669,2025-10-01,none
U001670,2025-10-01,gym
U001671,2025-10-01,software
U001672,2025-10-01,none
U001673,2025-10-01,insurance
U001674,2025-10-01,insurance
U001675,2025-10-01,insurance
U001676,2025-10-01,mobile
U001677,2025-10-01,none
U001678,2025-10-01,none
U001679,2025-10-01,gym
U001680,2025-10-01,cloud
U001681,2025-10-01,mobile
U001682,2025-10-01,none
U001683,2025-10-01,music
U001684,2025-10-01,cloud
U001685,2025-10-01,none
U001686,2025-10-01,gym
U001687,2025-10-01,streaming
U001688,2025-10-01,none
U001689,2025-10-01,gym
U001690,2025-10-01,none
U001691,2025-10-01,software
U001692,2025-10-01,gym
U001693,2025-10-01,cloud
U001694,2025-10-01,insurance
U001695,2025-10-01,none
U001696,2025-10-01,software
U001697,2025-10-01,software
U001698,2025-10-01,none
U001699,2025-10-01,cloud
U001700,2025-10-01,none
U001701,2025-10-01,none
U001702,2025-10-01,software
U001703,2025-10-01,gym
U001704,2025-10-01,none
U001705,2025-10-01,cloud
U001706,2025-10-01,none
U001707,2025-10-01,insurance
U001708,2025-10-01,none
U001709,2025-10-01,insurance
U001710,2025-10-01,none
U001711,2025-10-01,none
U001712,2025-10-01,none
U001713,2025-10-01,cloud
U001714,2025-10-01,none
U001715,2025-10-01,streaming
U001716,2025-10-01,gym
U001717,2025-10-01,none
U001718,2025-10-01,none
U001719,2025-10-01,streaming
U001720,2025-10-01,streaming
U001721,2025-10-01,gym
U001722,2025-10-01,cloud
U001723,2025-10-01,none
U001724,2025-10-01,none
U001725,2025-10-01,streaming
U001726,2025-10-01,cloud
U001727,2025-10-01,music
U001728,2025-10-01,mobile
U001729,2025-10-01,none
U001730,2025-10-01,none
U001731,2025-10-01,music
U001732,2025-10-01,none
U001733,2025-10-01,none
U001734,2025-10-01,mobile
U001735,2025-10-01,software
U001736,2025-10-01,cloud
U001737,2025-10-01,software
U001738,2025-10-01,streaming
U001739,2025-10-01,gym
U001740,2025-10-01,mobile
U001741,2025-10-01,none
U001742,2025-10-01,none
U001743,2025-10-01,mobile
U001744,2025-10-01,insurance
U001745,2025-10-01,gym
U001746,2025-10-01,cloud
U001747,2025-10-01,insurance
U001748,2025-10-01,none
U001749,2025-10-01,none
U001750,2025-10-01,mobile
U001751,2025-10-01,none
U001752,2025-10-01,none
U001753,2025-10-01,music
U001754,2025-10-01,cloud
U001755,2025-10-01,none
U001756,2025-10-01,insurance
